date,Pairs,Volume_USD
2021-04-20,BNT/KNC,3340.6659136381027
2021-04-20,BNT/MARK,16394.666802173255
2021-04-20,BNT/MATIC,33699.95771397674
2021-04-20,BNT/MCB,28408.180384435298
2021-04-20,BNT/REN,17967.627443750946
2021-04-20,BNT/ROOK,99102.65585639735
2021-04-20,BNT/RPL,10795.45789250253
2021-04-20,BNT/STAKE,17016.08536425952
2021-04-20,BNT/SUSD,122355.3031428784
2021-04-20,BNT/SUSHI,33710.62901856786
2021-04-20,BNT/UNI,43066.02712452327
2021-04-20,BNT/USDC,330868.84563366405
2021-04-20,BNT/USDT,122883.07105369095
2021-04-20,BNT/VSP,23576.97317813278
2021-04-20,BNT/WBTC,121905.31683120262
2021-04-20,BNT/WOO,17483.133505507023
2021-04-20,BNT/YFI,223405.46918295958
2021-04-20,BOLT/KISHU,676.5571404675
2021-04-20,BOLT/POODL,2045.921609946
2021-04-20,BOND/USDC,48542.69601305205
2021-04-20,BOND/WETH,936.0480520347369
2021-04-20,BONDLY/MBBASED,415.08623071462944
2021-04-20,BONDLY/WETH,308.9209628480522
2021-04-20,BOSON/USDT,10889.257964083456
2021-04-20,BOSON/WETH,6942.436290499206
2021-04-20,BPP/WETH,160521.45267960647
2021-04-20,BUIDL/WETH,7611.333336240398
2021-04-20,BUSD/BNT,70009.0030306597
2021-04-20,BUSD/CREAM,5000.5790888127
2021-04-20,BUSD/CRO,47533.45817668227
2021-04-20,BUSD/DAI,100252.10949988048
2021-04-20,BUSD/SAFEEARTH,1243.3491472237931
2021-04-20,BUSD/USDC,69508.04933449654
2021-04-20,BUSD/USDT,10014.68372446734
2021-04-20,BUSD/WETH,21186.490087720576
2021-04-20,BYN/LABS,8954.911323117798
2021-04-20,BYN/USDC,825.049838441322
2021-04-20,BYN/USDT,7752.29188589688
2021-04-20,BZRX/DAI,0.10956282626455563
2021-04-20,CARDS/SHIB,1978.2532962220403
2021-04-20,CARDS/USDT,22458.610333589757
2021-04-20,CARDS/WETH,2518.257373721157
2021-04-20,CAT/USDT,6184.0820547862695
2021-04-20,CATE/WETH,4940.070190026574
2021-04-20,CDAI/BAO,981.9655023071532
2021-04-20,CDAI/BAT,7926.165900000001
2021-04-20,CDAI/CETH,10365.211614097032
2021-04-20,CDSD/USDC,2682.896143771052
2021-04-20,CEL/WETH,122938.9375156034
2021-04-20,CELL/STOGE,16489.75800520972
2021-04-20,CETH/CUSDC,80512.0
2021-04-20,CFI/INJ,11465.55848912523
2021-04-20,CFI/WETH,754.8297331959766
2021-04-20,CGG/PCNT,1671.247436405467
2021-04-20,CGG/USDC,3655.3278005146003
2021-04-20,CGG/WETH,29361.416306521933
2021-04-20,CHAIN/SAFEEARTH,3941.558482081315
2021-04-20,CHAIN/WETH,1257.1112360215748
2021-04-20,CHART/WETH,849.338420566667
2021-04-20,CHZ/USDC,2727.1240044994997
2021-04-20,COIN/MUSE,10961.22032418084
2021-04-20,COIN/WETH,274.070733843
2021-04-20,COIN/WOO,24980.25958122444
2021-04-20,COMP/AMP,2138.473350997302
2021-04-20,COMP/CUSDC,2608.1398637957163
2021-04-20,COMP/SHIB,240.96739133894488
2021-04-20,COMP/SUSHI,109471.20538510139
2021-04-20,COMP/USDC,31213.80735048671
2021-04-20,COMP/USDT,6274.452603337748
2021-04-20,COMP/WETH,319.4736388022508
2021-04-20,COMP/YFI,6822.226765588106
2021-04-20,CONV/WETH,8493.391455837755
2021-04-20,COVAL/Pikachu,686.690219579942
2021-04-20,COVER/AKITA,72621.85747389417
2021-04-20,CREAM/USDT,173271.29177556525
2021-04-20,CRO/USDC,18270.627596347807
2021-04-20,CRO/WETH,11375.4692282254
2021-04-20,CRV/DAI,60938.50166914875
2021-04-20,CRV/USDC,38013.804925986035
2021-04-20,CRV/USDT,45494.47141629084
2021-04-20,CRV/WETH,6194.487743480706
2021-04-20,CTSI/USDT,3614.0800977272443
2021-04-20,CTSI/WETH,832.6749405786629
2021-04-20,CUBE/WETH,20636.65332117479
2021-04-20,CUSDC/TORN,197691.03
2021-04-20,CUSDC/WETH,219656.69999999998
2021-04-20,CVR/PAID,706.5217664020596
2021-04-20,CX/B26,6407.7628384553855
2021-04-20,CX/WETH,9080.66191356226
2021-04-20,DAI/1INCH,3061401.2350366144
2021-04-20,DAI/AAVE,20000.0063646632
2021-04-20,DAI/AKITA,31816.387954959493
2021-04-20,DAI/ALCX,199974.906241006
2021-04-20,DAI/AMPL,27940.193935416282
2021-04-20,DAI/BAL,420175.9734555454
2021-04-20,DAI/BAO,60009.5009925771
2021-04-20,DAI/CETH,5770.307050219334
2021-04-20,DAI/COMP,20000.0063646632
2021-04-20,DAI/CRO,6536.107593886955
2021-04-20,DAI/CRV,56711.88314015635
2021-04-20,DAI/DAO,966.1700029400353
2021-04-20,DAI/DDOS,5970.938631141601
2021-04-20,DAI/DUSD,8224.542961386143
2021-04-20,DAI/ENJ,25780.308769829357
2021-04-20,DAI/ERN,5002.72466476085
2021-04-20,DAI/FARM,25255.29187458462
2021-04-20,DAI/FEI,1020328.3583063935
2021-04-20,DAI/FST,110317.64936045719
2021-04-20,DAI/HOPR,32006.70653412704
2021-04-20,DAI/HOT,5002.99419674585
2021-04-20,DAI/ILV,50010.4789595735
2021-04-20,DAI/K21,50029.9419674585
2021-04-20,DAI/KISHU,1000.59883934917
2021-04-20,DAI/KSEED,1000.31638151941
2021-04-20,DAI/LINK,350006.379529574
2021-04-20,DAI/LUNA,1410.7683554625598
2021-04-20,DAI/LUSD,250000.07955829002
2021-04-20,DAI/MEME,9376.157281895175
2021-04-20,DAI/MTA,25007.90953798525
2021-04-20,DAI/PAID,5002.99419674585
2021-04-20,DAI/RAI,101052.60875582794
2021-04-20,DAI/RENBTC,59992.4718723018
2021-04-20,DAI/ROOK,14306.34306194543
2021-04-20,DAI/RSR,20004.1915838294
2021-04-20,DAI/RUNE,27083.02007498837
2021-04-20,DAI/SFI,29006.077796552632
2021-04-20,DAI/SHIB,1930.1578522756527
2021-04-20,DAI/SHIH,193.2364483341832
2021-04-20,DAI/SHUSKY,1000.59883934917
2021-04-20,DAI/SNOGE,2500.9999625627747
2021-04-20,DAI/STOGE,7820.324970123448
2021-04-20,DAI/TORN,94950.31838577711
2021-04-20,DAI/USDC,272520.68211369874
2021-04-20,DAI/USDT,7889999.859284245
2021-04-20,DAI/UST,161430.68513429663
2021-04-20,DAI/WBTC,1981178.8518712427
2021-04-20,DAI/WETH,579853.1878284995
2021-04-20,DAI/WWGR,1000.54493295217
2021-04-20,DAI/XTK,2925.6620085876034
2021-04-20,DAI/YFI,17489.425608355265
2021-04-20,DAIQ/DAI,784.5355657749001
2021-04-20,DAO/USDT,26148.919672996555
2021-04-20,DAO/WETH,28883.424343182025
2021-04-20,DAOFI/RAZE,364.3807493709258
2021-04-20,DDIM/WETH,12729.859023993591
2021-04-20,DDOS/USDT,4283.963213162685
2021-04-20,DDX/USDC,3465.215569556693
2021-04-20,DEA/USDC,2828.7209651981316
2021-04-20,DEFO/WETH,112193.6383755466
2021-04-20,DEGEN/USDT,1986.9442851147703
2021-04-20,DEGEN/⚗️,956.0220536570038
2021-04-20,DEGO/LEASH,6.427993877809724
2021-04-20,DELTA rLP/USDC,19652.78694149419
2021-04-20,DELTA rLP/WETH,1289.2256095226312
2021-04-20,DERI/USDT,3494.6295464490004
2021-04-20,DERI/WETH,1285.012234594605
2021-04-20,DEUS/USDC,17660.698649058086
2021-04-20,DEXT/WETH,16959.499824061786
2021-04-20,DFX/USDC,4068.1265808864755
2021-04-20,DG/USDC,34939.40986281627
2021-04-20,DIA/DAI,90927.77479860088
2021-04-20,DIA/USDC,55342.07302379944
2021-04-20,DIA/WETH,22320.17466278903
2021-04-20,DIGG/WBTC,38941.425558487375
2021-04-20,DIP/RAZE,14470.82291131193
2021-04-20,DIP/VBNT,21886.8091053408
2021-04-20,DIS/WETH,1950.08225299703
2021-04-20,DODO/BNT,81188.06662888406
2021-04-20,DODO/MTHD,2762.1514574948765
2021-04-20,DODO/USDC,8009.478022435611
2021-04-20,DODO/USDT,33884.46273085325
2021-04-20,DOGEFI/AKITA,315.59688634088343
2021-04-20,DOGEFI/RAZE,1822.7427502705889
2021-04-20,DOGEFI/USDC,570.370489074606
2021-04-20,DOGEFI/WETH,8982.502598330217
2021-04-20,DOGES/CHAIN,704.4823117677041
2021-04-20,DOGES/CTSI,1295.0042495729854
2021-04-20,DOGES/WETH,9551.156686586923
2021-04-20,DOS/WETH,5769.361436843533
2021-04-20,DOV/NFY,2736.1671757372446
2021-04-20,DOV/WETH,9539.396232278561
2021-04-20,DOWS/WETH,721.4120242329664
2021-04-20,DPI/KNC,20151.7964530163
2021-04-20,DPI/LRC,20151.7964530163
2021-04-20,DPI/USDT,19429.224319027096
2021-04-20,DPI/bDPI,440274.2999595857
2021-04-20,DPR/USDC,10808.445055772381
2021-04-20,DRC/BAND,32337.804999357046
2021-04-20,DRC/WETH,85753.68698636263
2021-04-20,DSD/USDT,14851.45202158575
2021-04-20,DSLA/SNOGE,1275.3391806336
2021-04-20,DSLA/WETH,69264.69752831763
2021-04-20,DUCK/USDC,8221.3129980472
2021-04-20,DUCK/WETH,42885.158063543626
2021-04-20,DUSD/USDC,3553.0913294238567
2021-04-20,DXD/SHIB,1452.5024197465905
2021-04-20,DXH/WETH,8113.495593741431
2021-04-20,DYP/USDT,25423.90077835825
2021-04-20,EBOX/WETH,648.807573678192
2021-04-20,ECO/WETH,1095.2299141968347
2021-04-20,ELAND/WETH,4543.665969093896
2021-04-20,EMB/WETH,1434.1447649283339
2021-04-20,ENJ/REEF,18387.013931536894
2021-04-20,ENJ/WETH,7436.2977246282135
2021-04-20,EPAN/WETH,579.4198169827368
2021-04-20,ERN/REN,18503.72940927505
2021-04-20,ERN/USDC,124095.50929061517
2021-04-20,ERN/WETH,5447.508397160008
2021-04-20,EROWAN/KP3R,23583.8738940908
2021-04-20,EROWAN/OHM,4356.4895918378315
2021-04-20,EROWAN/WETH,781.9750220633362
2021-04-20,ERSDL/SNOGE,6589.491468212
2021-04-20,ERSDL/WETH,5840.280068584494
2021-04-20,ESD/USDC,957.73153714077
2021-04-20,ESD/USDT,9609.6674100518
2021-04-20,ESS/WETH,411.47798973015045
2021-04-20,ETHA/LINK,2241.444773786008
2021-04-20,ETHA/USDT,6358.8113557096385
2021-04-20,EVN/WETH,649.3122359522483
2021-04-20,FARM/BFT,7523.314436159282
2021-04-20,FARM/OPIUM,7198.735056839975
2021-04-20,FARM/USDC,182539.40056850074
2021-04-20,FARM/USDT,21979.00354455021
2021-04-20,FARM/WETH,30919.6490898048
2021-04-20,FCL/KP3R,16761.989099837927
2021-04-20,FCL/WETH,11204.1750913785
2021-04-20,FEG/WETH,144786.36257711513
2021-04-20,FEI/DAI,1208139.1097556164
2021-04-20,FEI/TRIBE,1208453.215238126
2021-04-20,FLIXX/RPL,4086.5061625167664
2021-04-20,FLX/DXD,12426.747074707582
2021-04-20,FNX/ROOK,14516.076425847752
2021-04-20,FNX/WETH,3006.333445139683
2021-04-20,FRAX/USDC,67152.13932535889
2021-04-20,FRM/USDT,7435.3620058393035
2021-04-20,FRONT/USDC,4467.432127589905
2021-04-20,FST/WOO,23400.187582243914
2021-04-20,FSW/WETH,779.3829269136977
2021-04-20,FTM/AZUKI,126.43649294061119
2021-04-20,FTM/LQTY,6741.3850470273255
2021-04-20,FTM/RUNE,11351.316328848268
2021-04-20,FVT/WOGE,22338.263517915515
2021-04-20,FWT/WETH,1540.1006199747198
2021-04-20,FX/WETH,145452.60674001038
2021-04-20,FXF/USDC,20557.027877103686
2021-04-20,FXS/FRAX,225497.52481929047
2021-04-20,FXS/WETH,4514.7143622065
2021-04-20,GAINS/DAO,2181.424519597043
2021-04-20,GAINS/WETH,723.662409043072
2021-04-20,GET/WETH,129016.84723504088
2021-04-20,GLCH/USDC,8898.218999142247
2021-04-20,GLCH/WETH,2885.6948246717466
2021-04-20,GLM/WETH,71648.19221552569
2021-04-20,GOVI/WETH,23203.083796766077
2021-04-20,GRO/WETH,11599.72765758672
2021-04-20,GRT/LINK,77701.84692649709
2021-04-20,GRT/SHIB,795.7705993316647
2021-04-20,GRT/USDC,2627.1639363405984
2021-04-20,GRT/WETH,3630.1743127409413
2021-04-20,GRUMPY/DAI,8215.336136144217
2021-04-20,GRUMPY/HUSKY,216.73154863507042
2021-04-20,GUM/WETH,24295.090044604483
2021-04-20,GUSD/ZEE,21816.262085455422
2021-04-20,HACHIKO/SHUSKY,3527.832579444126
2021-04-20,HAKKA/1INCH,36839.997529956
2021-04-20,HAKKA/WETH,91541.95190629127
2021-04-20,HBTC/BADGER,203022.97660857148
2021-04-20,HBTC/WBTC,886620.2312663891
2021-04-20,HEGIC/USDC,209066.07429685793
2021-04-20,HEGIC/VISR,936.0093529266485
2021-04-20,HEX/USDC,1680.72074643743
2021-04-20,HEX/WBTC,105862.8889816056
2021-04-20,HEX/WETH,46982.46858417389
2021-04-20,HOGE/AKITA,718.8013128573043
2021-04-20,HOGE/HOKK,11140.399622072
2021-04-20,HOGE/ROGE,564.6542041862144
2021-04-20,HOGE/USDT,28473.974226628205
2021-04-20,HOPR/DAI,93142.85737132141
2021-04-20,HOT/WETH,3188.8371833959995
2021-04-20,HUNT/WETH,5763.315879657369
2021-04-20,HUSKY/UMX,38296.22802249289
2021-04-20,HUSKY/USDT,12784.238051225133
2021-04-20,HUSKY/WETH,130429.48211297613
2021-04-20,HXRO/USDC,12190.395526361755
2021-04-20,HY/WETH,8589.97270896254
2021-04-20,ID/USDC,17415.91129275448
2021-04-20,ID/WETH,47437.49333899096
2021-04-20,IDLE/WETH,26306.569527735403
2021-04-20,ILV/DPR,1255.462216831842
2021-04-20,ILV/REN,4492.283050002209
2021-04-20,ILV/USDC,14088.102372985542
2021-04-20,ILV/USDT,20331.371827894727
2021-04-20,INDEX/WETH,54612.6133154089
2021-04-20,INFI/WETH,161.98398522686526
2021-04-20,INJ/USDT,15450.991253167647
2021-04-20,INSUR/USDC,64706.953480871205
2021-04-20,INV/DAI,47913.67017024938
2021-04-20,INV/USDC,101420.51132789785
2021-04-20,Jindo/AOGE,180.2618028221032
2021-04-20,K21/USDC,12081.8159587338
2021-04-20,K21/WETH,68152.10617656805
2021-04-20,KAI/USDC,4005.7983958345503
2021-04-20,KEEP/DAI,442951.2328140886
2021-04-20,KEEP/WETH,2384.5772052352604
2021-04-20,KEL/WETH,44644.41190589824
2021-04-20,KISHU INU/WETH,431.6383191207079
2021-04-20,KLTR/STN5,2614.012324761724
2021-04-20,KNC/DAI,1103223.7960191434
2021-04-20,KNC/SNX,2446.9620939720735
2021-04-20,KNC/USDC,13981.907448666789
2021-04-20,KNC/WBTC,20949.28083395207
2021-04-20,KNC/WETH,135380.49061619944
2021-04-20,KONG/AKITA,618.4972238995407
2021-04-20,KONG/SHIB,4003.1992423621696
2021-04-20,KONO/USDT,876.7302710025318
2021-04-20,KP3R/USDC,215458.1541359097
2021-04-20,KP3R/WETH,31772.707578638427
2021-04-20,KSEED/WETH,954.6826350335174
2021-04-20,KTN/USDC,7716.95249065044
2021-04-20,KYL/USDT,1578.700606373001
2021-04-20,KYL/WETH,4275.038451882864
2021-04-20,LABS/DFSOCIAL,1022.543239193062
2021-04-20,LABS/SHOPX,1018.7536123023348
2021-04-20,LABS/USDC,8335.09304526
2021-04-20,LABS/WENR,1219.380779648045
2021-04-20,LABS/WETH,11127.903795104241
2021-04-20,LAND/WETH,3254.6784218309376
2021-04-20,LEASH/ALCX,9202.583679929368
2021-04-20,LEASH/Pikachu,985.7485307582868
2021-04-20,LEASH/WETH,92016.19210320547
2021-04-20,LGO/WETH,3237.4796228090445
2021-04-20,LIEN/WETH,8425.681302803536
2021-04-20,LINA/WETH,9783.078242362577
2021-04-20,LINK/0XBTC,1290.696069974023
2021-04-20,LINK/AXS,30133.019575913862
2021-04-20,LINK/BNT,94735.2385558642
2021-04-20,LINK/CRO,979.3231362172005
2021-04-20,LINK/DAI,3332513.796709559
2021-04-20,LINK/DPI,441.7322135683725
2021-04-20,LINK/HEX,3766.627446989233
2021-04-20,LINK/REEF,5538.791674337068
2021-04-20,LINK/USDC,4746064.401678774
2021-04-20,LINK/USDT,169875.3925878798
2021-04-20,LINK/VALUE,5955.701712777815
2021-04-20,LINK/WBTC,6946.062579271754
2021-04-20,LINK/WETH,11629.182298472708
2021-04-20,LON/WETH,2611.4231080629384
2021-04-20,LPOOL/WETH,151301.77485169307
2021-04-20,LPOOL/ZCX,51116.76234789379
2021-04-20,LPOOL/aWBTC,10945.109854818644
2021-04-20,LPT/USDC,31298.62529622703
2021-04-20,LQTY/DOGES,5796.123246894138
2021-04-20,LQTY/LUSD,32211.94376166127
2021-04-20,LQTY/USDT,126887.27398590787
2021-04-20,LQTY/WETH,118993.35523545432
2021-04-20,LRC/DAI,2998.9819334428234
2021-04-20,LRC/USDC,58372.67497857267
2021-04-20,LTO/MATIC,5861.138122676057
2021-04-20,LUNA/USDC,3918.917771524085
2021-04-20,LUNA/USDT,27156.60010733809
2021-04-20,LUNA/WETH,97160.63951161418
2021-04-20,LUSD/ALCX,27378.67820749764
2021-04-20,LUSD/DAI,281346.8712549338
2021-04-20,LUSD/FST,11362.287511841494
2021-04-20,LUSD/REN,218569.85397249556
2021-04-20,LUSD/SHIB,198246.7958683428
2021-04-20,LUSD/USDT,565225.9273019122
2021-04-20,LUSD/WETH,1107473.8853527745
2021-04-20,LYXE/WCRES,20354.925942562073
2021-04-20,MAPS/USDC,22684.60422946055
2021-04-20,MARK/SHIB,722.678184548275
2021-04-20,MARK/USDC,2400.951487425282
2021-04-20,MARK/USDT,18233.035060398626
2021-04-20,MARS/USDT,4740.400156149703
2021-04-20,MARS/WETH,1127.7384483825706
2021-04-20,MARS/pETH18C,4938.502902851891
2021-04-20,MARSH/HOKK,26615.317374358696
2021-04-20,MARSH/WETH,2506.463911479941
2021-04-20,MASK/USDT,140576.04258450316
2021-04-20,MATIC/BNT,30862.39262058574
2021-04-20,MATIC/USDC,12524.314886378754
2021-04-20,MATIC/USDT,0.68393527543274
2021-04-20,MATIC/WETH,896.4198128507164
2021-04-20,MATIC/WOGE,167.9275325744089
2021-04-20,MATTER/USDT,1360.0588306981822
2021-04-20,MATTER/WETH,58314.07803136615
2021-04-20,MCB/USDC,28420.830457276887
2021-04-20,MFT/DAI,4522.2506002333885
2021-04-20,MINT/XED,2189.7598927848494
2021-04-20,MIR/KYL,759.5704986826132
2021-04-20,MIR/USDT,69119.13292601703
2021-04-20,MIR/VISR,5677.5106310244355
2021-04-20,MIR/WETH,149001.98591119
2021-04-20,MKR/DAI,592210.527780176
2021-04-20,MKR/WETH,538.5160538538388
2021-04-20,MLN/DAI,212581.71645474658
2021-04-20,MLN/USDC,57950.054452408134
2021-04-20,MLN/USDT,193835.3984994262
2021-04-20,MLN/WETH,942.8149123720791
2021-04-20,MOD/DAI,3763.995599086092
2021-04-20,MOD/WETH,6361.803917303215
2021-04-20,MONA/FST,9516.36953192225
2021-04-20,MP3/WETH,1207.2201129305136
2021-04-20,MPH/USDC,12527.317976288927
2021-04-20,MPH/USDT,211972.3466275147
2021-04-20,MPH/WETH,625.3623760354334
2021-04-20,MTA/ILV,26764.68114412274
2021-04-20,MTA/USDC,73545.3043568052
2021-04-20,MTA/USDT,12167.454677452059
2021-04-20,MTHD/USDC,53794.447381454425
2021-04-20,MTHD/WETH,1263.106365963769
2021-04-20,MTLX/USDT,32197.368233121288
2021-04-20,MTLX/WETH,8995.869868863936
2021-04-20,MYST/WETH,4957.402135718435
2021-04-20,NAME/AKITA,6746.54973137252
2021-04-20,NAME/WETH,1776.74033659899
2021-04-20,NDS/WOGE,8796.447878622685
2021-04-20,NDX/DUCK,1650.2481242414885
2021-04-20,NEXO/WETH,238.86992326057631
2021-04-20,NFTX/DAI,1076.846479809782
2021-04-20,NFY/KYL,2058.7650209806643
2021-04-20,NFY/WETH,1883.3192565143058
2021-04-20,NIOX/USDT,26379.45897032181
2021-04-20,NIOX/WETH,8419.518525661299
2021-04-20,NMR/WETH,2307.80480766788
2021-04-20,NOIA/WETH,1486.3210576449817
2021-04-20,NPXS/RARI,1593.1976385549772
2021-04-20,NPXS/SHIB,19.864682507017996
2021-04-20,NPXS/WETH,7566.710980639999
2021-04-20,NU/USDC,467921.68687484675
2021-04-20,NU/WETH,299578.97524506965
2021-04-20,OCC/WETH,5548.9750241974
2021-04-20,OCTO/USDC,7620.837871840336
2021-04-20,OGN/DAI,185598.38159216061
2021-04-20,OGN/USDC,15330.477170737515
2021-04-20,OGN/WETH,231617.16275339088
2021-04-20,OHM/AKITA,295582.41010676767
2021-04-20,OHM/COMP,7525.886429946635
2021-04-20,OHM/RGT,12871.915357796515
2021-04-20,OHM/USDC,145516.58264474507
2021-04-20,OHM/WETH,2723.217769774238
2021-04-20,OHM/YFI,90773.92565914127
2021-04-20,OM/USDC,56303.433439438
2021-04-20,OM/WETH,7757.313272891275
2021-04-20,OPEN/WETH,8283.496632276954
2021-04-20,OPIUM/WETH,4903.585308578241
2021-04-20,ORBS/WETH,6875.0204425187785
2021-04-20,OVR/LEASH,5184.4282796500665
2021-04-20,PAD/WETH,664.3862558108652
2021-04-20,PAID/USDC,18907.690446365486
2021-04-20,PAID/WETH,4082.623305556829
2021-04-20,PAR/WETH,467.86493442340003
2021-04-20,PBTC/WETH,257881.65898285364
2021-04-20,PCNT/USDT,39948.6679956282
2021-04-20,PDEX/USDC,9389.026982057516
2021-04-20,PEECH/WETH,5483.3548527960975
2021-04-20,PHA/USDT,1395.9491713508942
2021-04-20,PICA/WETH,4949.468307603247
2021-04-20,PICKLE/PERP,19525.130995879877
2021-04-20,PICKLE/USDT,37474.62978033711
2021-04-20,PICKLE/WETH,58605.66142919403
2021-04-20,PLG/WETH,25.583762058066316
2021-04-20,PMON/USDC,8960.294622226727
2021-04-20,PMON/WETH,982.2765752929521
2021-04-20,PNK/WETH,3881.005727807
2021-04-20,POLK/WETH,1304.7434112682251
2021-04-20,POLS/ARMOR,888.5309605633272
2021-04-20,POLS/LQTY,14789.706532566799
2021-04-20,POLS/SHIB,286.78715411910133
2021-04-20,POLS/USDC,44829.251788939495
2021-04-20,POLS/USDT,8979.006938014447
2021-04-20,POLS/WETH,2940.7195795137836
2021-04-20,POLY/WETH,97055.75567519321
2021-04-20,POODL/SHIB,1000.3987090129731
2021-04-20,POODL/WETH,31836.852428122496
2021-04-20,POOLZ/USDC,30154.307996540967
2021-04-20,POOLZ/WETH,2451.100324027272
2021-04-20,PREMIA/STOGE,10854.240654223442
2021-04-20,PRQ/USDC,115551.57914481118
2021-04-20,PRQ/USDT,26678.14714809956
2021-04-20,PRQ/WETH,33104.800717807746
2021-04-20,PRQ/YAXIS,3503.38732544748
2021-04-20,PTF/WETH,637.2270588956885
2021-04-20,PUNDIX/RAZE,3496.233015179139
2021-04-20,PUSH/AKITA,6545.60967162536
2021-04-20,PUSH/DAI,6370.648739141925
2021-04-20,PUSH/FDOGE,4255.515483575138
2021-04-20,PUSH/WETH,160097.48012637603
2021-04-20,PYR/WETH,3761.9543043964973
2021-04-20,Pikachu/HUSKY,487.120293
2021-04-20,Pikachu/WETH,19266.58309444598
2021-04-20,QNT/WETH,80872.77110810365
2021-04-20,QRX/WETH,7108.193874838831
2021-04-20,QUICK/INV,9570.827573170143
2021-04-20,RAD/USDC,8010.1736006090105
2021-04-20,RAD/WETH,2744.851821431379
2021-04-20,RAI/WETH,913346.543093221
2021-04-20,RAM/USDC,1547.8329930967786
2021-04-20,RAMP/WETH,360919.61373320397
2021-04-20,RARI/USDC,549.7019721000488
2021-04-20,RARI/USDT,171157.70906130216
2021-04-20,RARI/WETH,2672.850077389975
2021-04-20,RAY/WETH,10891.853458673046
2021-04-20,RAZE/WETH,2919.8924150967814
2021-04-20,RAZOR/LINK,46013.269906179
2021-04-20,RAZOR/USDC,31021.207130982315
2021-04-20,RBC/MOVE,504.43389361803486
2021-04-20,RCN/WETH,530.3844766524603
2021-04-20,RDN/WETH,6007.168706912233
2021-04-20,REEF/EWTB,3420.0042970649997
2021-04-20,REEF/USDT,16751.999866602266
2021-04-20,REN/DPI,415.98561924216784
2021-04-20,REN/TUSD,876568.22474083
2021-04-20,REN/UNI,435457.82148409
2021-04-20,REN/USDC,591893.1526598919
2021-04-20,REN/USDT,40321.713262905374
2021-04-20,RENBTC/REN,9703.571533130184
2021-04-20,RENBTC/SNX,55396.86916511705
2021-04-20,RENBTC/UNI,1115.9086647779034
2021-04-20,RENBTC/USDC,89320.22386694589
2021-04-20,RENBTC/WBTC,610382.8863700791
2021-04-20,RENBTC/WETH,166484.16729601036
2021-04-20,RENDOGE/BAL,5788.535351559355
2021-04-20,RENDOGE/MTA,611.3141192156199
2021-04-20,RENDOGE/USDC,350.57250006181323
2021-04-20,RENDOGE/WETH,173348.6559325983
2021-04-20,REP/WETH,48050.782226742784
2021-04-20,REV/WETH,592.9398748471643
2021-04-20,REVV/USDC,52185.399575276
2021-04-20,REVV/USDT,51769.334849682
2021-04-20,REVV/WETH,6032.37126390403
2021-04-20,RFOX/DAI,37729.709861259995
2021-04-20,RGT/DAI,4590.053457182145
2021-04-20,RGT/OHM,1972.085982426286
2021-04-20,RGT/USDC,73780.57739060918
2021-04-20,RGT/USDT,103788.72965496712
2021-04-20,RGT/WETH,701916.3725929195
2021-04-20,RLC/BUSD,8487.93416095857
2021-04-20,RLY/USDC,16669.17824412316
2021-04-20,ROOK/BNT,175823.37129918375
2021-04-20,ROOK/DAI,148182.1069944305
2021-04-20,ROOK/KP3R,270180.16348858643
2021-04-20,ROOK/RSR,12620.535871739175
2021-04-20,ROOK/SUSHI,11993.763261591195
2021-04-20,ROOK/USDC,102845.62578973369
2021-04-20,ROOK/USDT,703121.9762814566
2021-04-20,ROOK/WETH,289377.88822913135
2021-04-20,ROOM/WETH,1246.5015366387133
2021-04-20,ROUTE/USDT,9048.837318432588
2021-04-20,RPL/WETH,335866.58324910403
2021-04-20,RSR/DAI,26252.573438192077
2021-04-20,RSR/ROOK,13591.797616914577
2021-04-20,RSR/SHIB,20204.8245087308
2021-04-20,RSR/USDC,17605.510325406634
2021-04-20,RSR/USDT,10835.378989361103
2021-04-20,RULER/WETH,1826.715668959245
2021-04-20,RUNE/BOND,28544.22932805724
2021-04-20,RUNE/DAI,17559.80330883879
2021-04-20,RUNE/LUNA,21724.76950565859
2021-04-20,RUNE/USDC,14221.84390681601
2021-04-20,RUNE/UST,88439.6713805704
2021-04-20,RVF/WOGE,742.2267103760901
2021-04-20,RVP/LEASH,3877.0862220448
2021-04-20,RVP/WENR,1876.023776854785
2021-04-20,SAKE/WETH,723.61504637318
2021-04-20,SAND/SHIB,72.25856088156497
2021-04-20,SAND/WETH,44491.702428092176
2021-04-20,SBTC/USDC,34725.480336258304
2021-04-20,SCAT/WETH,691.9327417235032
2021-04-20,SCIFI/USDC,30803.841206610447
2021-04-20,SDT/INV,11818.749539379796
2021-04-20,SDT/MKR,11449.406900769925
2021-04-20,SDT/USDT,23670.086084092625
2021-04-20,SDT/WETH,46825.91054822007
2021-04-20,SENPAI/WETH,6228.17792086634
2021-04-20,SFI/USDC,28884.781490400303
2021-04-20,SFI/WETH,20832.75795993566
2021-04-20,SHEESHA/WETH,11661.45515303179
2021-04-20,SHFT/USDC,14886.791090746441
2021-04-20,SHFT/USDT,24493.31291614343
2021-04-20,SHIB/AKITA,69095.18684
2021-04-20,SHIB/ALCX,115255.27676425636
2021-04-20,SHIB/DEGEN,1140.28467
2021-04-20,SHIB/HOKK,3009.811501
2021-04-20,SHIB/KISHU,3769.5524867999998
2021-04-20,SHIB/KONG,2338.478953326782
2021-04-20,SHIB/LUSD,97849.78070212816
